customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_flag,churn_probability,risk_band,revenue_at_risk
CUST100149,Male,1,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.38,5476.83,No,0,0.4279,Medium,32.25
CUST100150,Female,0,No,Yes,30,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.58,1344.27,Yes,1,0.4435,Medium,20.21
CUST100151,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),60.96,109.92,No,0,0.3467,Low,21.13
CUST100152,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),80.4,637.53,Yes,1,0.4326,Medium,34.78
CUST100153,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.8,1492.77,Yes,1,0.6265,Medium,38.09
CUST100154,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,61.26,1217.82,No,0,0.3743,Low,22.93
CUST100155,Female,0,Yes,No,56,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,99.86,5560.42,Yes,1,0.4708,Medium,47.02
CUST100156,Male,0,No,No,58,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.71,5621.98,Yes,1,0.4922,Medium,47.6
CUST100157,Female,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,96.99,1847.2,No,0,0.54,Medium,52.38
CUST100158,Female,1,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,112.32,2250.33,Yes,1,0.6606,Medium,74.2
CUST100159,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),92.31,1318.0,No,0,0.5028,Medium,46.41
CUST100160,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),90.64,2627.72,No,0,0.4065,Medium,36.85
CUST100161,Female,1,No,Yes,10,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,85.04,817.62,Yes,1,0.4226,Medium,35.93
CUST100162,Male,1,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.14,1951.62,No,0,0.7297,High,75.26
CUST100163,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,107.24,1087.95,No,0,0.3317,Low,35.57
CUST100164,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.32,1551.48,Yes,1,0.6286,Medium,41.06
CUST100165,Female,0,No,Yes,41,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,67.09,2753.56,No,0,0.5409,Medium,36.29
CUST100166,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.83,289.45,Yes,1,0.3181,Low,16.17
CUST100167,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.05,1855.95,Yes,1,0.7015,High,72.99
CUST100168,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,120.67,6034.43,Yes,1,0.365,Low,44.04
CUST100169,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),99.46,6088.19,No,0,0.3289,Low,32.72
CUST100170,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,96.28,1336.48,No,0,0.6358,Medium,61.21
CUST100171,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,96.16,1083.51,Yes,1,0.7629,High,73.36
CUST100172,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),106.69,103.73,Yes,1,0.6402,Medium,68.3
CUST100173,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,109.81,4932.09,No,0,0.3961,Low,43.5
CUST100174,Female,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,105.15,4503.54,No,0,0.3959,Low,41.63
CUST100175,Male,1,No,No,22,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,80.48,1772.0,No,0,0.3448,Low,27.75
CUST100176,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,95.52,6878.45,Yes,1,0.7005,High,66.91
CUST100177,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,89.83,1788.65,Yes,1,0.4916,Medium,44.16
CUST100178,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,102.21,4681.4,No,0,0.4782,Medium,48.87
CUST100179,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,104.39,1417.42,Yes,1,0.6942,Medium,72.47
CUST100180,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.27,474.06,No,0,0.3768,Low,10.65
CUST100181,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),89.48,2236.55,No,0,0.4058,Medium,36.31
CUST100182,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.25,1054.29,Yes,1,0.4756,Medium,44.35
CUST100183,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.46,3569.49,Yes,1,0.8057,High,77.72
CUST100184,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.16,738.09,Yes,1,0.3294,Low,10.26
CUST100185,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),96.52,373.45,No,0,0.4928,Medium,47.56
CUST100186,Male,0,No,Yes,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,90.91,4162.93,Yes,1,0.757,High,68.82
CUST100187,Male,1,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.51,212.68,No,0,0.3667,Low,10.09
CUST100188,Male,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,55.73,606.49,Yes,1,0.2451,Low,13.66
CUST100189,Male,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),96.31,1657.99,Yes,1,0.6772,Medium,65.22
CUST100190,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.28,2807.25,Yes,1,0.7895,High,77.59
CUST100191,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,92.55,2496.8,Yes,1,0.5742,Medium,53.15
CUST100192,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.36,1630.24,No,0,0.1086,Low,3.08
CUST100193,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.35,1440.91,No,0,0.4844,Medium,27.3
CUST100194,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,108.06,658.98,Yes,1,0.4879,Medium,52.72
CUST100195,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.53,844.83,Yes,1,0.7143,High,68.23
CUST100196,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.11,603.39,Yes,1,0.7265,High,82.9
CUST100197,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,100.71,479.57,No,0,0.8016,High,80.73
CUST100198,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),84.99,1378.29,No,0,0.4309,Medium,36.62
CUST100199,Female,0,No,No,44,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,61.31,2654.71,No,0,0.3238,Low,19.85
CUST100200,Male,1,No,No,23,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.95,1856.52,Yes,1,0.555,Medium,44.37
CUST100201,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.81,2029.7,No,0,0.5478,Medium,37.15
CUST100202,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.92,2077.18,No,0,0.5535,Medium,30.95
CUST100203,Female,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.19,5404.56,Yes,1,0.6594,Medium,77.94
CUST100204,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.07,1191.55,Yes,1,0.7879,High,78.85
CUST100205,Male,0,No,No,42,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,70.19,2962.8,No,0,0.2614,Low,18.34
CUST100206,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),93.57,3553.48,Yes,1,0.4401,Medium,41.18
CUST100207,Female,0,No,Yes,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,61.61,909.59,Yes,1,0.2756,Low,16.98
CUST100208,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,108.75,1224.7,Yes,1,0.337,Low,36.65
CUST100209,Female,0,No,No,18,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,63.08,1136.2,No,0,0.4334,Medium,27.34
CUST100210,Male,1,No,No,56,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),58.33,3283.09,No,0,0.2062,Low,12.03
CUST100211,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.39,4357.51,Yes,1,0.6042,Medium,57.63
CUST100212,Female,1,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,116.36,1739.92,No,0,0.667,Medium,77.62
CUST100213,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,54.31,2318.46,No,0,0.263,Low,14.29
CUST100214,Female,1,No,No,33,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,55.4,1817.23,No,0,0.269,Low,14.9
CUST100215,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),91.27,2692.82,Yes,1,0.4701,Medium,42.91
CUST100216,Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),95.12,5056.81,Yes,1,0.6389,Medium,60.77
CUST100217,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.42,970.97,Yes,1,0.479,Medium,17.93
CUST100218,Male,1,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.81,2519.01,Yes,1,0.6835,Medium,78.47
CUST100219,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),116.98,322.52,Yes,1,0.7184,High,84.04
CUST100220,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),87.99,3232.8,Yes,1,0.3699,Low,32.55
CUST100221,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),100.9,1022.04,Yes,1,0.4244,Medium,42.82
CUST100222,Female,1,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.04,814.94,Yes,1,0.7281,High,66.29
CUST100223,Male,0,Yes,No,22,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.03,1421.08,No,0,0.5606,Medium,36.46
CUST100224,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.15,763.2,Yes,1,0.8148,High,73.46
CUST100225,Male,0,No,No,28,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.05,1872.88,Yes,1,0.3558,Low,23.86
CUST100226,Female,1,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.1,2580.0,Yes,1,0.5971,Medium,60.36
CUST100227,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.75,2582.83,Yes,1,0.7098,High,79.32
CUST100228,Female,0,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,58.06,1035.5,No,0,0.1889,Low,10.97
CUST100229,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),99.48,3584.62,No,0,0.6036,Medium,60.05
CUST100230,Male,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),98.01,2730.96,Yes,1,0.7008,High,68.69
CUST100231,Female,1,Yes,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.49,582.69,No,0,0.4201,Medium,8.19
CUST100232,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),94.98,1063.21,Yes,1,0.5451,Medium,51.77
CUST100233,Female,0,No,Yes,20,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,74.54,1496.05,No,0,0.1854,Low,13.82
CUST100234,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,98.99,1075.45,No,0,0.7607,High,75.3
CUST100235,Female,1,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),48.47,935.09,Yes,1,0.2805,Low,13.6
CUST100236,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),92.33,1116.73,No,0,0.4432,Medium,40.92
CUST100237,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,90.36,1727.71,No,0,0.58,Medium,52.41
CUST100238,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.08,1912.75,No,0,0.6986,Medium,66.42
CUST100239,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.37,1886.26,Yes,1,0.7705,High,76.56
CUST100240,Male,0,No,Yes,36,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,74.01,2631.52,No,0,0.3618,Low,26.78
CUST100241,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),111.86,3470.35,Yes,1,0.6616,Medium,74.0
CUST100242,Male,1,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),34.37,230.29,No,0,0.1853,Low,6.37
CUST100243,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),83.9,1483.11,No,0,0.405,Medium,33.98
CUST100244,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.35,2226.37,No,0,0.6101,Medium,60.01
CUST100245,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,102.59,1226.51,Yes,1,0.8211,High,84.23
CUST100246,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.66,2741.27,Yes,1,0.5839,Medium,64.62
CUST100247,Male,1,No,No,13,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.18,942.61,Yes,1,0.6083,Medium,45.73
CUST100248,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,102.68,2174.1,Yes,1,0.6225,Medium,63.92
CUST100249,Male,0,Yes,No,10,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,62.7,649.43,No,0,0.2945,Low,18.47
CUST100250,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,100.4,1923.17,No,0,0.6996,Medium,70.24
CUST100251,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,101.03,3155.18,No,0,0.7991,High,80.73
CUST100252,Male,0,No,No,34,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.2,2021.27,No,0,0.4414,Medium,26.57
CUST100253,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,98.79,2070.94,Yes,1,0.391,Low,38.62
CUST100254,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.14,4113.73,Yes,1,0.4578,Medium,26.16
CUST100255,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.24,1963.22,Yes,1,0.6189,Medium,46.57
CUST100256,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.45,2956.97,Yes,1,0.506,Medium,42.73
CUST100257,Male,0,No,No,47,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,83.0,3867.83,No,0,0.4284,Medium,35.56
CUST100258,Male,1,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),93.2,1106.03,No,0,0.4857,Medium,45.27
CUST100259,Female,0,No,Yes,31,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,48.97,1519.6,No,0,0.2982,Low,14.6
CUST100260,Female,1,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.03,712.05,No,0,0.1564,Low,4.7
CUST100261,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.62,2913.1,Yes,1,0.7545,High,68.38
CUST100262,Male,0,Yes,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,65.2,2616.83,No,0,0.3599,Low,23.47
CUST100263,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,98.21,1115.09,No,0,0.5831,Medium,57.26
CUST100264,Female,0,No,Yes,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.83,6789.23,Yes,1,0.6078,Medium,58.85
CUST100265,Female,0,Yes,No,22,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.46,2255.68,Yes,1,0.5097,Medium,51.71
CUST100266,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,97.22,1539.93,Yes,1,0.6191,Medium,60.19
CUST100267,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),54.83,193.98,Yes,1,0.3819,Low,20.94
CUST100268,Female,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),102.65,4644.99,Yes,1,0.5552,Medium,56.99
CUST100269,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,90.94,3450.9,Yes,1,0.7008,High,63.73
CUST100270,Male,1,Yes,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.44,341.52,Yes,1,0.4282,Medium,8.32
CUST100271,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,93.04,366.23,Yes,1,0.6382,Medium,59.38
CUST100272,Male,0,Yes,No,22,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),72.47,1563.19,No,0,0.2627,Low,19.04
CUST100273,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.84,640.65,Yes,1,0.4896,Medium,53.77
CUST100274,Male,0,Yes,No,42,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,55.09,2323.66,Yes,1,0.3249,Low,17.9
CUST100275,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.37,1254.94,Yes,1,0.6129,Medium,41.9
CUST100276,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.46,1071.52,Yes,1,0.5272,Medium,55.59
CUST100277,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.44,1641.22,No,0,0.5909,Medium,39.26
CUST100278,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,98.14,2772.13,Yes,1,0.3701,Low,36.32
CUST100279,Male,1,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.67,2439.84,Yes,1,0.6439,Medium,51.94
CUST100280,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),99.27,998.0,Yes,1,0.5676,Medium,56.35
CUST100281,Male,0,No,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,94.73,3814.49,No,0,0.5073,Medium,48.06
CUST100282,Female,1,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,92.97,1721.44,No,0,0.5976,Medium,55.56
CUST100283,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.76,100.21,No,0,0.5363,Medium,18.64
CUST100284,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,105.85,2109.48,Yes,1,0.5494,Medium,58.16
CUST100285,Female,1,No,Yes,19,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,63.48,1195.19,No,0,0.2752,Low,17.47
CUST100286,Male,1,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,104.9,1985.54,Yes,1,0.7178,High,75.29
CUST100287,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,89.93,2265.32,No,0,0.4478,Medium,40.27
CUST100288,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,93.16,5559.47,Yes,1,0.5467,Medium,50.93
CUST100289,Male,0,Yes,Yes,20,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),86.62,1702.28,No,0,0.6193,Medium,53.64
CUST100290,Female,0,No,No,22,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,96.14,2123.33,Yes,1,0.6936,Medium,66.69
CUST100291,Male,0,No,Yes,14,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,69.14,964.58,Yes,1,0.3017,Low,20.86
CUST100292,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.87,2219.11,Yes,1,0.6767,Medium,74.35
CUST100293,Male,0,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,87.91,2609.77,Yes,1,0.4502,Medium,39.58
CUST100294,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,104.28,3223.65,No,0,0.7822,High,81.57
CUST100295,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.13,5352.09,Yes,1,0.6597,Medium,70.67
CUST100296,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,110.28,455.47,No,0,0.457,Medium,50.4
CUST100297,Male,0,Yes,No,37,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.38,3748.27,Yes,1,0.729,High,73.9
CUST100298,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.91,1135.13,No,0,0.1373,Low,4.79
CUST100299,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,113.06,686.51,Yes,1,0.4766,Medium,53.88
